Unit_ID,Cycle,Life_Cycles,Vibration_mm_s,Temperature_C,Current_A,RPM,Bearing_Noise_dB,Load_Factor,RUL,RUL_clipped,Risk_Level
10,216,218,7.2,72.71,16.39,1370.03,71.2,0.918,2,2,High
10,217,218,7.58,71.54,17.11,1372.46,70.38,0.918,1,1,High
10,218,218,7.45,73.79,17.3,1377.46,71.83,0.918,0,0,High
11,1,243,1.53,44.62,12.29,1481.58,55.36,0.935,242,130,Low
11,2,243,1.34,44.65,11.63,1480.65,54.9,0.935,241,130,Low
11,3,243,1.69,44.75,11.93,1471.22,55.02,0.935,240,130,Low
11,4,243,1.52,46.04,12.11,1475.58,55.44,0.935,239,130,Low
11,5,243,1.2,45.4,12.19,1486.71,55.23,0.935,238,130,Low
11,6,243,1.42,44.99,12.02,1465.13,56.02,0.935,237,130,Low
11,7,243,1.4,45.45,12.02,1479.94,54.83,0.935,236,130,Low
11,8,243,1.56,46.49,12.21,1469.88,54.28,0.935,235,130,Low
11,9,243,1.66,45.26,12.14,1475.99,54.24,0.935,234,130,Low
11,10,243,1.52,44.71,11.93,1471.42,53.78,0.935,233,130,Low
11,11,243,1.44,45.13,11.75,1477.47,54.7,0.935,232,130,Low
11,12,243,1.35,44.89,12.09,1474.31,55.41,0.935,231,130,Low
11,13,243,1.55,45.63,11.9,1475.31,54.29,0.935,230,130,Low
11,14,243,1.55,45.17,12.15,1470.79,55.41,0.935,229,130,Low
11,15,243,1.64,46.17,11.74,1480.56,54.51,0.935,228,130,Low
11,16,243,1.49,45.3,11.7,1476.95,54.57,0.935,227,130,Low
11,17,243,1.48,45.36,11.77,1490.26,54.15,0.935,226,130,Low
11,18,243,1.5,45.55,11.96,1483.92,54.11,0.935,225,130,Low
11,19,243,1.58,43.71,12.43,1467.35,54.57,0.935,224,130,Low
11,20,243,1.43,45.34,11.96,1471.07,55.59,0.935,223,130,Low
11,21,243,1.58,44.66,12.08,1484.98,55.5,0.935,222,130,Low
11,22,243,1.68,44.97,12.05,1481.7,54.08,0.935,221,130,Low
11,23,243,1.36,46.06,12.39,1470.87,55.66,0.935,220,130,Low
11,24,243,1.66,47.17,12.27,1477.97,55.82,0.935,219,130,Low
11,25,243,1.51,45.53,11.65,1474.88,55.25,0.935,218,130,Low
11,26,243,1.51,43.88,11.69,1484.05,55.59,0.935,217,130,Low
11,27,243,1.7,44.03,11.92,1476.88,54.06,0.935,216,130,Low
11,28,243,1.55,45.37,12.08,1484.93,54.45,0.935,215,130,Low
11,29,243,1.45,44.89,12.14,1485.37,54.58,0.935,214,130,Low
11,30,243,1.41,44.89,11.86,1480.88,55.69,0.935,213,130,Low
11,31,243,1.46,45.61,12.03,1488.77,55.87,0.935,212,130,Low
11,32,243,1.61,45.53,12.19,1482.59,55.17,0.935,211,130,Low
11,33,243,1.52,45.67,11.9,1476.69,54.23,0.935,210,130,Low
11,34,243,1.56,45.71,11.92,1482.63,54.47,0.935,209,130,Low
11,35,243,1.81,44.93,11.99,1484.24,55.32,0.935,208,130,Low
11,36,243,1.56,44.69,12.09,1476.68,53.95,0.935,207,130,Low
11,37,243,1.68,46.05,11.92,1471.97,55.89,0.935,206,130,Low
11,38,243,1.53,44.54,11.8,1477.22,54.55,0.935,205,130,Low
11,39,243,1.41,46.69,11.9,1492.12,54.28,0.935,204,130,Low
11,40,243,1.66,44.78,12.45,1484.82,54.73,0.935,203,130,Low
11,41,243,1.56,46.11,12.56,1480.8,55.95,0.935,202,130,Low
11,42,243,1.61,46.14,11.77,1485.69,55.62,0.935,201,130,Low
11,43,243,1.34,45.26,12.28,1473.48,55.88,0.935,200,130,Low
11,44,243,1.59,44.49,11.95,1489.35,55.29,0.935,199,130,Low
11,45,243,1.67,44.75,11.77,1480.16,55.43,0.935,198,130,Low
11,46,243,1.66,44.66,12.0,1469.78,53.69,0.935,197,130,Low
11,47,243,1.46,46.08,12.05,1483.1,53.72,0.935,196,130,Low
11,48,243,1.83,45.65,12.28,1482.92,54.76,0.935,195,130,Low
11,49,243,1.34,45.62,12.03,1474.47,54.76,0.935,194,130,Low
11,50,243,1.65,45.45,11.99,1479.96,55.14,0.935,193,130,Low
11,51,243,1.83,44.6,12.52,1480.54,55.23,0.935,192,130,Low
11,52,243,1.41,45.22,11.89,1488.68,56.84,0.935,191,130,Low
11,53,243,1.76,45.78,11.88,1480.2,54.96,0.935,190,130,Low
11,54,243,1.81,45.69,12.08,1470.51,55.64,0.935,189,130,Low
11,55,243,1.5,45.56,11.95,1477.91,55.41,0.935,188,130,Low
11,56,243,1.71,43.84,12.03,1474.42,55.49,0.935,187,130,Low
11,57,243,1.66,44.29,11.77,1476.22,56.1,0.935,186,130,Low
11,58,243,1.92,46.44,11.66,1480.65,55.47,0.935,185,130,Low
11,59,243,1.63,45.61,12.45,1476.84,56.07,0.935,184,130,Low
11,60,243,1.72,46.5,12.28,1488.5,55.07,0.935,183,130,Low
11,61,243,1.58,45.72,12.74,1479.79,54.66,0.935,182,130,Low
11,62,243,1.79,46.56,12.04,1472.41,55.13,0.935,181,130,Low
11,63,243,1.5,46.11,12.14,1484.3,56.08,0.935,180,130,Low
11,64,243,1.71,45.93,12.79,1481.58,55.36,0.935,179,130,Low
11,65,243,1.76,47.25,11.97,1477.32,56.22,0.935,178,130,Low
11,66,243,1.72,46.01,11.94,1485.41,54.98,0.935,177,130,Low
11,67,243,1.52,47.11,12.08,1475.68,55.64,0.935,176,130,Low
11,68,243,1.79,46.01,12.09,1478.21,54.57,0.935,175,130,Low
11,69,243,1.97,46.68,11.88,1476.86,55.99,0.935,174,130,Low
11,70,243,1.82,45.07,12.17,1473.52,55.3,0.935,173,130,Low
11,71,243,1.56,46.93,12.51,1474.25,55.63,0.935,172,130,Low
11,72,243,2.11,46.26,12.21,1465.68,56.26,0.935,171,130,Low
11,73,243,1.9,46.17,12.07,1476.9,55.94,0.935,170,130,Low
11,74,243,1.76,45.56,12.41,1469.98,56.42,0.935,169,130,Low
11,75,243,1.68,47.0,12.1,1466.47,56.36,0.935,168,130,Low
11,76,243,2.03,47.26,12.05,1479.76,55.7,0.935,167,130,Low
11,77,243,2.01,46.46,12.4,1471.4,55.43,0.935,166,130,Low
11,78,243,1.87,46.46,12.09,1472.66,55.74,0.935,165,130,Low
11,79,243,1.71,46.32,12.07,1486.41,55.11,0.935,164,130,Low
11,80,243,1.91,48.52,12.01,1476.25,55.24,0.935,163,130,Low
11,81,243,1.68,46.28,12.68,1484.68,56.74,0.935,162,130,Low
11,82,243,1.8,46.14,12.46,1465.83,55.07,0.935,161,130,Low
11,83,243,2.08,46.32,12.35,1473.05,55.44,0.935,160,130,Low
11,84,243,1.93,47.9,11.96,1468.81,56.12,0.935,159,130,Low
11,85,243,1.76,46.89,12.58,1467.02,55.43,0.935,158,130,Low
11,86,243,2.08,47.19,12.51,1477.67,55.85,0.935,157,130,Low
11,87,243,1.89,45.92,12.26,1468.85,56.49,0.935,156,130,Low
11,88,243,2.0,48.23,12.1,1468.25,56.31,0.935,155,130,Low
11,89,243,1.95,46.94,12.41,1467.39,56.91,0.935,154,130,Low
11,90,243,2.01,47.13,12.66,1474.21,55.6,0.935,153,130,Low
11,91,243,2.0,46.21,12.59,1481.15,55.66,0.935,152,130,Low
11,92,243,2.27,47.42,12.41,1472.4,56.74,0.935,151,130,Low
11,93,243,2.11,46.68,12.54,1480.28,56.42,0.935,150,130,Low
11,94,243,2.02,46.64,12.09,1463.71,56.25,0.935,149,130,Low
11,95,243,2.19,47.81,12.66,1457.82,56.99,0.935,148,130,Low
11,96,243,2.11,48.98,12.33,1463.82,56.59,0.935,147,130,Low
11,97,243,2.06,49.15,12.61,1466.06,56.87,0.935,146,130,Low
11,98,243,2.06,46.72,12.41,1471.69,56.84,0.935,145,130,Low
11,99,243,2.32,49.74,12.72,1459.81,56.92,0.935,144,130,Low
11,100,243,2.08,49.28,12.75,1466.82,56.98,0.935,143,130,Low
11,101,243,2.22,49.9,12.37,1464.04,55.18,0.935,142,130,Low
11,102,243,2.46,45.83,12.88,1463.63,57.56,0.935,141,130,Low
11,103,243,2.23,48.33,12.72,1475.27,57.63,0.935,140,130,Low
11,104,243,2.25,47.94,12.59,1460.94,55.83,0.935,139,130,Low
11,105,243,2.31,48.75,12.81,1469.74,57.55,0.935,138,130,Low
11,106,243,2.16,48.73,12.72,1462.59,56.92,0.935,137,130,Low
11,107,243,2.26,48.28,12.79,1468.44,56.96,0.935,136,130,Low
11,108,243,2.21,48.63,12.92,1468.6,56.75,0.935,135,130,Low
11,109,243,2.3,48.18,12.67,1462.25,56.93,0.935,134,130,Low
11,110,243,2.28,50.48,12.91,1468.09,56.71,0.935,133,130,Low
11,111,243,2.45,49.92,12.68,1464.9,57.1,0.935,132,130,Low
11,112,243,2.34,48.85,13.15,1470.43,56.88,0.935,131,130,Low
11,113,243,2.36,49.73,12.26,1458.69,57.1,0.935,130,130,Low
11,114,243,2.31,47.5,12.8,1456.92,58.0,0.935,129,129,Low
11,115,243,2.4,49.09,12.75,1468.18,57.33,0.935,128,128,Low
11,116,243,2.59,50.39,13.06,1450.41,58.94,0.935,127,127,Low
11,117,243,2.67,49.92,13.01,1464.78,56.73,0.935,126,126,Low
11,118,243,2.47,50.08,13.06,1477.67,57.41,0.935,125,125,Low
11,119,243,2.48,50.33,13.17,1457.43,57.27,0.935,124,124,Low
11,120,243,2.54,50.62,12.85,1460.18,57.93,0.935,123,123,Low
11,121,243,2.47,49.0,12.86,1453.97,57.79,0.935,122,122,Low
11,122,243,2.3,49.82,12.88,1462.42,58.43,0.935,121,121,Low
11,123,243,2.93,49.57,13.2,1463.03,57.98,0.935,120,120,Low
11,124,243,2.58,50.16,12.97,1458.21,58.96,0.935,119,119,Low
11,125,243,2.49,51.56,13.64,1455.3,59.11,0.935,118,118,Low
11,126,243,2.61,51.38,12.96,1464.32,58.8,0.935,117,117,Low
11,127,243,2.79,51.68,13.44,1457.64,58.21,0.935,116,116,Low
11,128,243,2.66,50.93,13.12,1452.74,58.06,0.935,115,115,Low
11,129,243,2.66,52.16,13.05,1451.13,58.54,0.935,114,114,Low
11,130,243,2.97,50.46,13.01,1456.94,58.71,0.935,113,113,Low
11,131,243,2.9,50.96,12.83,1455.69,59.1,0.935,112,112,Low
11,132,243,2.91,52.55,13.4,1451.26,58.89,0.935,111,111,Low
11,133,243,3.0,51.84,13.2,1457.17,59.0,0.935,110,110,Low
11,134,243,2.75,50.76,13.09,1455.51,59.59,0.935,109,109,Low
11,135,243,2.98,52.95,12.98,1464.59,59.28,0.935,108,108,Low
11,136,243,2.88,52.41,13.19,1451.71,59.13,0.935,107,107,Low
11,137,243,2.83,50.95,13.15,1456.95,59.27,0.935,106,106,Low
11,138,243,3.06,51.34,13.15,1451.13,58.57,0.935,105,105,Low
11,139,243,2.92,52.59,13.52,1442.07,58.99,0.935,104,104,Low
11,140,243,2.99,51.19,13.14,1445.92,59.57,0.935,103,103,Low
11,141,243,2.86,54.23,13.38,1441.82,58.54,0.935,102,102,Low
11,142,243,3.08,51.77,13.34,1455.82,60.06,0.935,101,101,Low
11,143,243,2.93,51.97,13.41,1443.29,59.83,0.935,100,100,Low
11,144,243,3.24,53.9,13.46,1459.27,58.91,0.935,99,99,Low
11,145,243,3.24,53.45,13.66,1460.06,59.66,0.935,98,98,Low
11,146,243,3.11,52.68,13.07,1438.42,60.28,0.935,97,97,Low
11,147,243,3.19,54.34,13.4,1453.98,59.71,0.935,96,96,Low
11,148,243,3.17,51.58,13.64,1454.69,59.32,0.935,95,95,Low
11,149,243,3.31,54.48,13.84,1439.87,59.77,0.935,94,94,Low
11,150,243,3.54,52.93,13.27,1448.92,60.47,0.935,93,93,Low
11,151,243,3.32,54.31,13.78,1444.36,59.75,0.935,92,92,Low
11,152,243,3.28,55.03,13.75,1444.55,60.14,0.935,91,91,Low
11,153,243,3.4,54.79,13.81,1441.48,61.25,0.935,90,90,Low
11,154,243,3.4,54.06,13.28,1453.35,61.59,0.935,89,89,Low
11,155,243,3.39,54.39,13.75,1440.18,60.46,0.935,88,88,Low
11,156,243,3.41,54.38,14.01,1442.94,59.84,0.935,87,87,Low
11,157,243,3.59,54.98,13.82,1438.75,61.52,0.935,86,86,Low
11,158,243,3.6,54.86,13.44,1441.63,59.45,0.935,85,85,Low
11,159,243,3.45,54.55,13.66,1442.89,62.09,0.935,84,84,Low
11,160,243,3.59,53.58,13.84,1436.68,60.91,0.935,83,83,Low
11,161,243,3.59,54.21,13.84,1442.22,61.49,0.935,82,82,Low
11,162,243,3.85,55.12,14.15,1443.64,61.6,0.935,81,81,Low
11,163,243,3.76,54.97,14.12,1442.33,62.13,0.935,80,80,Low
11,164,243,3.76,55.99,13.89,1422.72,60.51,0.935,79,79,Low
11,165,243,3.97,55.58,13.86,1423.36,61.44,0.935,78,78,Low
11,166,243,4.05,54.71,13.92,1439.63,63.09,0.935,77,77,Low
11,167,243,3.93,55.59,13.74,1441.8,61.77,0.935,76,76,Low
11,168,243,3.82,54.35,14.4,1429.13,61.12,0.935,75,75,Low
11,169,243,3.84,55.17,13.87,1430.89,61.48,0.935,74,74,Low
11,170,243,3.99,56.46,14.12,1440.38,61.2,0.935,73,73,Low
11,171,243,4.13,56.51,14.34,1430.96,61.15,0.935,72,72,Low
11,172,243,3.92,57.08,14.18,1433.01,61.42,0.935,71,71,Low
11,173,243,4.09,56.08,14.18,1439.61,62.97,0.935,70,70,Low
11,174,243,4.3,57.03,14.07,1438.79,62.8,0.935,69,69,Low
11,175,243,4.18,57.79,14.4,1435.0,62.77,0.935,68,68,Low
11,176,243,3.83,57.12,13.93,1434.68,61.5,0.935,67,67,Low
11,177,243,4.09,57.52,14.17,1432.16,62.63,0.935,66,66,Low
11,178,243,4.44,56.64,13.92,1428.04,62.26,0.935,65,65,Low
11,179,243,4.05,57.74,14.24,1429.61,63.17,0.935,64,64,Low
11,180,243,4.4,58.21,14.44,1429.75,64.18,0.935,63,63,Low
11,181,243,4.3,58.36,14.89,1430.95,61.96,0.935,62,62,Low
11,182,243,4.35,56.74,14.32,1418.41,63.83,0.935,61,61,Low
11,183,243,4.71,60.1,14.77,1424.23,63.62,0.935,60,60,Low
11,184,243,4.51,59.31,15.16,1425.37,64.29,0.935,59,59,Low
11,185,243,4.55,59.03,14.05,1423.76,63.34,0.935,58,58,Low
11,186,243,4.77,60.61,14.76,1413.45,63.62,0.935,57,57,Low
11,187,243,4.89,60.53,14.97,1427.02,64.11,0.935,56,56,Low
11,188,243,4.81,58.75,14.5,1422.58,64.14,0.935,55,55,Low
11,189,243,4.67,60.35,14.6,1421.4,63.88,0.935,54,54,Low
11,190,243,4.92,60.73,14.89,1415.66,64.66,0.935,53,53,Low
11,191,243,4.84,61.48,14.99,1429.59,64.15,0.935,52,52,Low
11,192,243,4.59,60.48,15.09,1406.1,65.45,0.935,51,51,Low
11,193,243,5.01,61.19,14.86,1417.56,63.96,0.935,50,50,Low
11,194,243,4.95,61.19,14.75,1409.35,64.78,0.935,49,49,Low
11,195,243,4.97,61.65,14.76,1413.09,64.78,0.935,48,48,Low
11,196,243,5.0,60.2,14.87,1411.16,65.15,0.935,47,47,Low
11,197,243,4.99,61.49,15.22,1420.55,65.63,0.935,46,46,Low
11,198,243,5.1,60.89,15.38,1407.08,65.34,0.935,45,45,Low
11,199,243,5.23,62.03,15.27,1407.69,63.8,0.935,44,44,Low
11,200,243,5.21,62.21,15.25,1407.06,65.23,0.935,43,43,Low
11,201,243,5.27,62.18,15.46,1406.03,65.62,0.935,42,42,Low
11,202,243,5.43,60.68,14.99,1405.41,65.75,0.935,41,41,Low
11,203,243,5.52,62.84,15.45,1407.39,66.49,0.935,40,40,Medium
11,204,243,5.33,62.62,15.56,1403.01,65.7,0.935,39,39,Medium
11,205,243,5.6,63.29,15.2,1410.31,66.77,0.935,38,38,Medium
11,206,243,5.49,64.43,15.34,1397.95,65.74,0.935,37,37,Medium
11,207,243,5.6,63.86,15.46,1408.73,65.42,0.935,36,36,Medium
11,208,243,5.73,62.52,15.55,1404.19,65.57,0.935,35,35,Medium
11,209,243,5.73,62.45,15.51,1405.92,65.69,0.935,34,34,Medium
11,210,243,5.69,63.88,15.83,1401.46,66.47,0.935,33,33,Medium
11,211,243,5.85,64.44,15.62,1398.76,66.73,0.935,32,32,Medium
11,212,243,5.6,64.57,16.01,1399.07,66.27,0.935,31,31,Medium
11,213,243,5.73,64.36,15.95,1402.52,66.53,0.935,30,30,Medium
11,214,243,5.96,65.8,15.44,1392.58,66.2,0.935,29,29,Medium
11,215,243,6.18,65.75,15.75,1396.18,67.48,0.935,28,28,Medium
11,216,243,6.03,65.87,15.61,1392.42,66.68,0.935,27,27,Medium
11,217,243,6.12,65.25,16.05,1394.41,68.55,0.935,26,26,Medium
11,218,243,6.2,66.78,16.07,1401.22,67.81,0.935,25,25,Medium
11,219,243,6.0,68.39,16.08,1394.61,67.41,0.935,24,24,Medium
11,220,243,6.37,66.77,15.86,1399.9,68.76,0.935,23,23,Medium
11,221,243,6.21,67.96,15.76,1400.96,67.9,0.935,22,22,Medium
11,222,243,6.35,68.32,15.99,1402.53,67.41,0.935,21,21,Medium
11,223,243,6.42,67.95,16.28,1396.01,68.33,0.935,20,20,Medium
11,224,243,6.34,67.62,16.54,1390.07,70.03,0.935,19,19,Medium
11,225,243,6.67,68.21,15.96,1389.51,69.52,0.935,18,18,Medium
11,226,243,6.45,67.67,16.3,1386.93,68.58,0.935,17,17,Medium
11,227,243,6.67,69.26,16.44,1386.54,69.15,0.935,16,16,Medium
11,228,243,6.63,68.9,15.81,1384.91,68.64,0.935,15,15,High
11,229,243,6.94,68.94,16.1,1381.48,70.47,0.935,14,14,High
11,230,243,6.78,69.49,16.5,1383.6,70.41,0.935,13,13,High
11,231,243,6.91,71.15,16.54,1378.98,69.99,0.935,12,12,High
11,232,243,6.86,70.53,17.07,1368.72,71.26,0.935,11,11,High
11,233,243,6.93,69.94,17.19,1382.6,69.24,0.935,10,10,High
11,234,243,7.21,69.81,16.6,1371.54,69.89,0.935,9,9,High
11,235,243,6.97,70.71,16.92,1377.97,70.71,0.935,8,8,High
11,236,243,7.19,71.8,16.63,1382.93,71.89,0.935,7,7,High
11,237,243,7.15,72.45,16.79,1370.52,70.25,0.935,6,6,High
11,238,243,7.2,73.06,16.71,1375.69,71.52,0.935,5,5,High
11,239,243,7.16,72.65,17.06,1378.5,71.21,0.935,4,4,High
11,240,243,7.35,72.18,16.98,1369.75,71.68,0.935,3,3,High
11,241,243,7.38,73.79,17.31,1362.83,72.56,0.935,2,2,High
11,242,243,7.61,71.94,16.76,1365.38,71.49,0.935,1,1,High
11,243,243,7.38,73.63,16.79,1360.59,72.13,0.935,0,0,High
12,1,188,1.66,45.14,11.71,1490.59,55.01,0.959,187,130,Low
12,2,188,1.57,45.73,11.51,1471.52,54.18,0.959,186,130,Low
12,3,188,1.44,44.94,12.0,1484.45,55.08,0.959,185,130,Low
12,4,188,1.31,45.19,11.83,1480.29,54.02,0.959,184,130,Low
12,5,188,1.42,45.81,12.32,1475.44,55.56,0.959,183,130,Low
12,6,188,1.43,44.84,11.9,1484.41,53.53,0.959,182,130,Low
12,7,188,1.24,45.69,11.79,1484.43,55.55,0.959,181,130,Low
12,8,188,1.58,44.93,11.64,1482.29,54.41,0.959,180,130,Low
12,9,188,1.58,43.78,11.91,1482.04,54.19,0.959,179,130,Low
12,10,188,1.55,45.05,11.56,1488.69,54.67,0.959,178,130,Low
12,11,188,1.56,45.19,11.51,1473.04,54.92,0.959,177,130,Low
12,12,188,1.38,44.03,11.81,1490.0,55.3,0.959,176,130,Low
12,13,188,1.52,44.66,12.55,1479.14,55.04,0.959,175,130,Low
12,14,188,1.46,45.22,12.17,1481.84,55.97,0.959,174,130,Low
12,15,188,1.73,44.99,11.88,1474.42,55.22,0.959,173,130,Low
12,16,188,1.54,46.15,11.48,1478.89,55.38,0.959,172,130,Low
12,17,188,1.57,46.02,11.85,1488.17,55.65,0.959,171,130,Low
12,18,188,1.41,45.75,11.95,1486.86,53.91,0.959,170,130,Low
12,19,188,1.56,46.1,11.77,1465.59,54.97,0.959,169,130,Low
12,20,188,1.55,44.73,12.35,1475.39,54.63,0.959,168,130,Low
12,21,188,1.43,45.19,12.18,1491.59,54.7,0.959,167,130,Low
12,22,188,1.37,45.19,12.61,1476.26,55.16,0.959,166,130,Low
12,23,188,1.47,45.69,12.04,1480.62,55.12,0.959,165,130,Low
12,24,188,1.41,44.52,11.64,1461.59,55.13,0.959,164,130,Low
12,25,188,1.75,44.29,12.36,1475.13,54.3,0.959,163,130,Low
12,26,188,1.32,45.48,11.71,1475.15,55.77,0.959,162,130,Low
12,27,188,1.4,45.57,12.46,1480.35,55.89,0.959,161,130,Low
12,28,188,1.59,44.8,12.0,1485.37,55.2,0.959,160,130,Low
12,29,188,1.67,44.71,11.9,1475.34,55.12,0.959,159,130,Low
12,30,188,1.87,44.02,11.9,1475.47,55.55,0.959,158,130,Low
12,31,188,1.5,45.56,12.17,1472.99,54.67,0.959,157,130,Low
12,32,188,1.6,46.11,12.42,1486.68,54.8,0.959,156,130,Low
12,33,188,1.6,44.27,12.25,1480.29,54.72,0.959,155,130,Low
12,34,188,1.67,44.92,11.8,1473.9,55.64,0.959,154,130,Low
12,35,188,1.45,45.22,11.84,1479.2,55.98,0.959,153,130,Low
12,36,188,1.58,45.95,12.05,1481.47,55.82,0.959,152,130,Low
12,37,188,1.54,46.16,12.35,1479.19,55.77,0.959,151,130,Low
12,38,188,1.66,45.76,12.36,1481.72,54.76,0.959,150,130,Low
12,39,188,1.64,44.86,11.99,1479.22,54.0,0.959,149,130,Low
12,40,188,1.59,46.38,12.15,1477.24,55.17,0.959,148,130,Low
12,41,188,1.63,45.64,11.91,1476.24,54.64,0.959,147,130,Low
12,42,188,1.6,45.82,12.11,1479.55,54.47,0.959,146,130,Low
12,43,188,1.51,46.25,12.09,1486.29,54.75,0.959,145,130,Low
12,44,188,1.88,44.88,12.14,1475.86,55.9,0.959,144,130,Low
12,45,188,1.5,45.65,11.94,1482.51,56.37,0.959,143,130,Low
12,46,188,1.85,44.81,12.23,1470.37,55.09,0.959,142,130,Low
12,47,188,1.61,45.23,12.05,1483.94,55.53,0.959,141,130,Low
12,48,188,1.76,45.44,12.1,1471.21,56.16,0.959,140,130,Low
12,49,188,1.89,46.17,11.98,1474.28,55.15,0.959,139,130,Low
12,50,188,1.83,45.51,11.95,1465.97,55.54,0.959,138,130,Low
12,51,188,1.73,45.32,12.01,1475.05,55.99,0.959,137,130,Low
12,52,188,1.54,45.78,12.93,1489.42,55.03,0.959,136,130,Low
12,53,188,1.8,45.59,12.42,1472.76,54.97,0.959,135,130,Low
12,54,188,1.74,47.25,12.2,1463.51,55.89,0.959,134,130,Low
12,55,188,1.83,47.1,11.95,1484.5,54.8,0.959,133,130,Low
12,56,188,1.87,45.96,11.95,1483.01,55.7,0.959,132,130,Low
12,57,188,1.7,46.05,12.3,1470.71,55.27,0.959,131,130,Low
12,58,188,1.81,46.36,12.48,1472.13,55.72,0.959,130,130,Low
12,59,188,2.04,46.23,11.84,1471.42,54.93,0.959,129,129,Low
12,60,188,1.98,47.06,12.74,1465.54,55.37,0.959,128,128,Low
12,61,188,1.84,46.83,11.95,1473.08,55.75,0.959,127,127,Low
12,62,188,1.94,47.14,13.08,1473.01,56.38,0.959,126,126,Low
12,63,188,1.93,46.89,12.1,1467.99,55.38,0.959,125,125,Low
12,64,188,1.86,47.69,12.54,1470.47,57.59,0.959,124,124,Low
12,65,188,1.83,46.52,12.36,1469.23,55.73,0.959,123,123,Low
12,66,188,2.04,45.12,12.31,1474.1,56.04,0.959,122,122,Low
12,67,188,2.18,47.2,12.49,1466.53,55.99,0.959,121,121,Low
12,68,188,1.9,46.49,11.72,1461.4,56.18,0.959,120,120,Low
12,69,188,1.99,48.05,12.56,1476.03,56.58,0.959,119,119,Low
12,70,188,2.02,48.17,11.95,1469.56,56.32,0.959,118,118,Low
12,71,188,2.09,47.67,12.36,1471.48,56.31,0.959,117,117,Low
12,72,188,2.04,48.86,12.09,1466.71,55.84,0.959,116,116,Low
12,73,188,2.0,46.58,13.28,1465.6,56.6,0.959,115,115,Low
12,74,188,1.99,48.37,12.76,1470.64,56.56,0.959,114,114,Low
12,75,188,1.94,48.38,12.19,1462.89,56.78,0.959,113,113,Low
12,76,188,2.4,47.55,12.37,1463.5,57.29,0.959,112,112,Low
12,77,188,2.31,48.36,12.57,1468.6,56.78,0.959,111,111,Low
12,78,188,2.24,45.96,12.52,1470.22,56.92,0.959,110,110,Low
12,79,188,2.18,48.94,12.51,1468.49,57.28,0.959,109,109,Low
12,80,188,2.29,48.8,12.51,1472.81,57.23,0.959,108,108,Low
12,81,188,2.33,48.11,12.68,1461.52,57.09,0.959,107,107,Low
12,82,188,2.19,48.58,12.39,1462.09,56.97,0.959,106,106,Low
12,83,188,2.15,47.68,12.63,1459.41,58.3,0.959,105,105,Low
12,84,188,2.22,48.01,12.96,1456.96,57.43,0.959,104,104,Low
12,85,188,2.29,49.26,12.46,1467.57,57.65,0.959,103,103,Low
12,86,188,2.52,49.22,12.9,1461.47,57.36,0.959,102,102,Low
12,87,188,2.53,48.28,12.92,1457.33,57.5,0.959,101,101,Low
12,88,188,2.21,49.29,12.56,1460.34,58.43,0.959,100,100,Low
12,89,188,2.49,50.48,12.75,1457.67,57.82,0.959,99,99,Low
12,90,188,2.3,49.45,12.97,1460.63,57.64,0.959,98,98,Low
12,91,188,2.61,51.81,12.77,1456.51,58.79,0.959,97,97,Low
12,92,188,2.44,50.16,12.99,1465.46,58.23,0.959,96,96,Low
12,93,188,2.4,49.56,12.76,1465.11,58.87,0.959,95,95,Low
12,94,188,2.33,49.29,12.82,1463.37,59.15,0.959,94,94,Low
12,95,188,2.63,50.41,13.13,1456.09,57.77,0.959,93,93,Low
12,96,188,2.74,51.18,12.9,1460.32,58.26,0.959,92,92,Low
12,97,188,2.69,49.79,13.32,1458.2,58.88,0.959,91,91,Low
12,98,188,2.65,49.69,13.24,1456.89,58.55,0.959,90,90,Low
12,99,188,2.6,49.7,12.62,1458.87,59.43,0.959,89,89,Low
12,100,188,2.73,50.91,13.15,1458.23,59.43,0.959,88,88,Low
12,101,188,2.75,51.82,13.01,1459.05,57.9,0.959,87,87,Low
12,102,188,2.82,51.15,13.54,1459.48,59.05,0.959,86,86,Low
12,103,188,2.87,52.69,13.31,1453.79,59.51,0.959,85,85,Low
12,104,188,2.98,52.98,13.16,1448.96,59.71,0.959,84,84,Low
12,105,188,2.83,53.24,13.3,1458.34,59.3,0.959,83,83,Low
12,106,188,2.96,51.99,13.14,1445.98,59.67,0.959,82,82,Low
12,107,188,3.04,52.88,13.06,1454.5,58.39,0.959,81,81,Low
12,108,188,2.98,53.63,13.31,1448.53,59.45,0.959,80,80,Low
12,109,188,3.32,51.96,13.81,1441.16,59.87,0.959,79,79,Low
12,110,188,3.32,51.83,13.49,1454.97,59.11,0.959,78,78,Low
12,111,188,3.18,52.59,13.42,1461.95,58.9,0.959,77,77,Low
12,112,188,3.05,52.62,13.43,1447.4,59.86,0.959,76,76,Low
12,113,188,3.26,52.4,13.61,1449.38,59.63,0.959,75,75,Low
12,114,188,3.21,53.46,13.75,1436.24,58.72,0.959,74,74,Low
12,115,188,3.13,54.02,13.35,1434.97,60.52,0.959,73,73,Low
12,116,188,3.36,53.43,13.71,1443.57,60.17,0.959,72,72,Low
12,117,188,3.24,54.5,14.23,1438.47,59.44,0.959,71,71,Low
12,118,188,3.41,54.07,13.48,1449.05,61.82,0.959,70,70,Low
12,119,188,3.46,55.12,13.6,1447.7,61.03,0.959,69,69,Low
12,120,188,3.55,54.1,13.57,1443.62,60.64,0.959,68,68,Low
